-2.092947663041216100e-01,9.778525966615331244e-01
-1.737853339116918472e-01,9.847835588174701504e-01
-3.781078063535372319e-02,9.992849167618538253e-01
2.927142720916355301e-01,9.561999555081898139e-01
1.796381552479276722e-01,9.837327549589478526e-01
2.988238108850407304e-01,9.543082992660921748e-01
9.641160297688768921e-01,2.654812255936341292e-01
7.646883451220854999e-01,-6.444002908398214213e-01
2.412738573150431665e-01,-9.704570705478527959e-01
1.961161351392362306e-01,-9.805806756907097244e-01
-2.810134760736426873e-02,-9.996050791500861177e-01
-5.980061953848968964e-02,-9.982103415126557522e-01
-7.350218542082841422e-01,-6.780434158932714395e-01
-9.733358008875786505e-01,-2.293848702738172651e-01
-9.878635102231191345e-01,1.553244512935995358e-01
-9.201936034174603707e-01,3.914635771429951228e-01
-6.418589910923016006e-01,7.668226884710525049e-01
-6.972872580133312459e-01,7.167917966970953625e-01
-4.589646593824499576e-01,8.884545241248713587e-01
-4.238622358352084896e-01,9.057266723646699713e-01
-9.140321415933937155e-02,9.958139647752194401e-01
4.926048606649554087e-03,9.999878669489570271e-01
3.963399121356594446e-01,9.181038470937250562e-01
2.802289450466144416e-01,9.599331947370407514e-01
1.414213562359119547e-01,9.899494936613661977e-01
-2.539613166696550461e-01,9.672143762555514002e-01
4.260781026625842793e-01,9.046863823621156264e-01
9.881578635183789761e-01,1.534406620384334563e-01
7.288480720897120291e-01,-6.846754616685996053e-01
6.254211665444014967e-01,-7.802873601681882265e-01
-2.235531514317317392e-01,-9.746917402363381999e-01
-1.559625734771300787e-01,-9.877629653284186739e-01
-4.999256265926321219e-01,-8.660683390333376863e-01
-9.697733477676964142e-01,-2.440074875069090932e-01
-9.866030796077112086e-01,-1.631390919080418500e-01
-9.289966617217770839e-01,3.700881010108191260e-01
-8.760724843762015546e-01,4.821794293817500687e-01
-6.983780554464741330e-01,7.157290630334927073e-01
-6.094892718490108052e-01,7.927943160120174415e-01
-3.665245183826683628e-01,9.304083928170214790e-01
-3.581919826714414778e-01,9.336479548255337546e-01
-1.204285698979250946e-01,9.927219950984971231e-01
-6.427360667020996787e-02,9.979323140802701664e-01
1.112737604678879083e-01,9.937897917725534436e-01
7.829296293458594402e-02,9.969303947392332832e-01
1.987513865812551572e-01,9.800499407336488167e-01
6.154344949872758708e-01,7.881880374503006381e-01
9.820771339096960872e-01,1.884794499453910088e-01
5.413395921140468081e-01,-8.408040473319554620e-01
3.300085492775250429e-01,-9.439779432824388916e-01
2.646351958955814876e-01,-9.643485952150846474e-01
-9.823499847612665592e-02,-9.951632454398602334e-01
-7.955921319394346214e-02,-9.968301417974682055e-01
-5.095733886120159539e-01,-8.604271971634017691e-01
-7.766748844472652902e-01,-6.299016779377770714e-01
-9.338946689639588961e-01,3.575482446897171318e-01
-9.077760628378298557e-01,4.194551462774634976e-01
-6.754910963274778357e-01,7.373681433194018142e-01
-4.966039143344866957e-01,8.679772763544364444e-01
-4.696129729774433104e-01,8.828723891997569684e-01
-2.288231572701349692e-01,9.734680080500472954e-01
-2.254808837991094939e-01,9.742475922686042455e-01
-1.201984169618770248e-01,9.927498882195145979e-01
1.802448283986389788e-01,9.836217778371649789e-01
1.984282735316791613e-01,9.801154117058038517e-01
5.016092905322551143e-01,8.650942836776391864e-01
3.252911814879766994e-01,9.456138996684408937e-01
5.943910610840418274e-01,8.041761414661509066e-01
9.882536186961028424e-01,1.528227245342055896e-01
6.256365330354349830e-01,-7.801146893447149511e-01
6.524180148058934536e-01,-7.578593101339700100e-01
2.438299245370982582e-02,-9.997026906430743765e-01
-2.440875406050179997e-01,-9.697532018618930660e-01
-5.216982509263126122e-01,-8.531300809257789108e-01
-8.850603937754700778e-01,-4.654762070933484708e-01
-9.580513614409910117e-01,-2.865965611117194944e-01
-9.681186103879858562e-01,2.504922278643294531e-01
-8.891043270014717947e-01,4.577045943698403452e-01
-5.558765147136032203e-01,8.312648798005707329e-01
-5.835120884683978604e-01,8.121044530177438103e-01
-4.932975806235913030e-01,8.698606192666221704e-01
-4.342052847627339562e-01,9.008139489839803726e-01
-1.985397081001609998e-01,9.800928447384477105e-01
-1.236000850282073238e-01,9.923321112314263948e-01
-1.321470505075610438e-02,9.999126819729918791e-01
4.696129729769695227e-01,8.828723892000089890e-01
5.988449753736516668e-01,8.008649670635684670e-01
4.740998230357096332e-01,8.804710999218026135e-01
9.868745828995589831e-01,1.614885680994833372e-01
4.219023721228398194e-01,-9.066412677554011035e-01
1.171991320687079535e-01,-9.931084348863127298e-01
-2.127178148970753496e-02,-9.997737300570834762e-01
-1.762369378439716805e-01,-9.843477747927202870e-01
-2.452829198668975696e-01,-9.694515404194110619e-01
-5.886382679325161682e-01,-8.083965546224249898e-01
-9.289240134516021374e-01,-3.702704109606488880e-01
-9.336479548264380313e-01,3.581919826690845854e-01
-7.325625532533917017e-01,6.806997176221476487e-01
-6.970067834132774864e-01,7.170645325742143195e-01
-3.125483512544944276e-01,9.499018518394923838e-01
-4.057247479085024366e-01,9.139953112213333730e-01
-3.811293618507777259e-01,9.245217193420709467e-01
-1.613556721449040665e-01,9.868963203227917313e-01
8.350619480886860291e-02,9.965072580912510691e-01
1.301063408019497158e-01,9.915000454276979847e-01
1.737853339059630131e-01,9.847835588184812305e-01
-1.987513865812565172e-01,9.800499407336485946e-01
7.441992481844347807e-02,9.972269926100161275e-01
6.502275293861593530e-01,7.597395343328996464e-01
9.909465100071743748e-01,1.342572690940830871e-01
8.495019754359061093e-01,-5.275854373753061655e-01
4.035002847750373545e-01,-9.149795189983565002e-01
2.324952774785580059e-02,-9.997296931968669975e-01
-3.269567281868675512e-01,-9.450393102370604481e-01
-5.933994318699972181e-01,-8.049081402597221269e-01
-8.635686167244035483e-01,-5.042313399707523125e-01
-9.860049876347102282e-01,-1.667158191638536957e-01
-9.782933720885363948e-01,2.072247044337147959e-01
-9.338946689639588961e-01,3.575482446897171318e-01
-6.619834508478174007e-01,7.495184526104845535e-01
-5.784287773113063746e-01,8.157328910728971483e-01
-2.607937835360439327e-01,9.653945320276861031e-01
-2.813316237990171054e-01,9.596106071999248588e-01
-2.565687178509855615e-01,9.665259919010462664e-01
1.082968978688818827e-02,9.999413571900702680e-01
-1.321470505075610438e-02,9.999126819729918791e-01
8.958542548107184533e-02,9.959791421216486196e-01
2.263973322849823222e-01,9.740350342437603670e-01
3.406487770549488925e-01,9.401906246559618152e-01
7.353559959262663259e-01,6.776810158587068811e-01
4.295932330570655933e-01,-9.030225103016964461e-01
3.776254981584077353e-01,-9.259584132889632224e-01
5.768157960586325211e-02,-9.983350316272451286e-01
-5.147804775089037665e-02,-9.986741263293833493e-01
-2.589415273773943982e-01,-9.658929989390450110e-01
-2.712075442193597197e-01,-9.625208922192307615e-01
-8.449358535179526397e-01,-5.348676503957676687e-01
-9.818294700391626550e-01,1.897653597541366643e-01
-8.119159834392533082e-01,5.837743021372816532e-01
-5.001879889615616914e-01,8.659168410988371534e-01
-5.638669079093824310e-01,8.258656731967445319e-01
-4.399272907541612598e-01,8.980333951750922861e-01
-1.717850130424931065e-01,9.851344625450834114e-01
-2.877806742094671244e-01,9.576963420372579527e-01
-2.086906561425274642e-01,9.779817023026562417e-01
1.359800207267266303e-01,9.907115796048611145e-01
7.669649888345725364e-02,9.970544855016799657e-01
1.839056336046801521e-01,9.829439037546655600e-01
2.591285660841335936e-01,9.658428372355311042e-01
6.713698073888626494e-01,7.411225146537119279e-01
9.989099863779749011e-01,-4.667803674485507953e-02
4.558758698004564680e-01,-8.900433648613292892e-01
3.331154319124369767e-01,-9.428860530423549546e-01
3.555063591529225575e-02,-9.993678763528565101e-01
-3.208629679562623460e-01,-9.471256283061390002e-01
-5.424548558075542593e-01,-8.400849536867120992e-01
-7.753281029861687212e-01,-6.315586534280637210e-01
-9.436270573860164879e-01,-3.310105384561153885e-01
-9.984471398265646336e-01,5.570735115002643095e-02
-8.041761414664501117e-01,5.943910610836371511e-01
-7.353559959315639771e-01,6.776810158529583683e-01
-5.725397693063549731e-01,8.198769496470953433e-01
-5.007302186278796974e-01,8.656034011906815762e-01
-3.626677875569698783e-01,9.319184920734926436e-01
-1.882127372836019941e-01,9.821282836392677407e-01
-1.682964628928025064e-01,9.857364255102738504e-01
3.347405314912237084e-02,9.994395868514363013e-01
4.830861504943463440e-03,9.999883313204810387e-01
2.442769593613836332e-01,9.697055053598268026e-01
7.288480720855698980e-01,6.846754616730088561e-01
9.780364358866557861e-01,-2.084339945357460977e-01
4.618142853695886285e-01,-8.869766433388063254e-01
2.937105694250330967e-01,-9.558943986696558648e-01
4.291805967206589224e-03,-9.999907901583592329e-01
-2.254175402846658460e-01,-9.742622503884726948e-01
-6.536211423771233486e-02,-9.978616106566964294e-01
-4.805868489430539792e-01,-8.769471367323038447e-01
-7.367350744829489484e-01,-6.761815067173928551e-01
-9.997973680339337088e-01,2.013014834567714711e-02
-7.491147196309114742e-01,6.624402892580592006e-01
-4.495473822250334872e-01,8.932564867576500145e-01
-3.064058874795588805e-01,9.519009570947304377e-01
-4.122684644441186319e-01,9.110624090724457336e-01
-3.453287888431910146e-01,9.384817673221439449e-01
-3.207524332419787738e-01,9.471630675703893720e-01
-3.543967874481682712e-01,9.350951379653397177e-01
-4.715777675806442221e-02,9.988874531653886280e-01
2.163995300349622758e-02,9.997658287989276138e-01
1.092890587793949736e-01,9.940100108304311677e-01
5.103772094120047065e-01,8.599506405095670436e-01
7.772448707081752728e-01,6.291982286671123914e-01
7.599024951792028304e-01,-6.500370741891737802e-01
4.120531608195550088e-01,-9.111598063230257338e-01
2.937105694250330967e-01,-9.558943986696558648e-01
-8.030848801266415871e-02,-9.967700571110268415e-01
-2.254175402846658460e-01,-9.742622503884726948e-01
-6.067515365506781500e-01,-7.948915478814648772e-01
-9.236336351530236577e-01,-3.832765424781576225e-01
-9.792207596757520616e-01,-2.027971987480177984e-01
-9.308107153719933358e-01,3.655015898032152322e-01
-9.262127777222789460e-01,3.770011808787611662e-01
-6.729103002783272114e-01,7.397240889543422737e-01
-4.405097928066372126e-01,8.977478055898848730e-01
-5.432512781574978522e-01,8.395701571520065576e-01
-1.170928654495629745e-01,9.931209699028665794e-01
-8.157772458037700070e-02,9.966669829247321033e-01
-1.286295980704769693e-01,9.916927076974135780e-01
1.222292966371995443e-01,9.925018886851427746e-01
2.154739469557250542e-01,9.765095893965002327e-01
5.053204179213430791e-01,8.629317906021304330e-01
6.291982286671123914e-01,7.772448707081752728e-01
9.995017576574235507e-01,3.156321339346136040e-02
4.445575516701042451e-01,-8.957502906798761044e-01
3.640427970998046936e-01,-9.313822211529220185e-01
2.879463966645850331e-02,-9.995853483952626961e-01
-1.474610274322243897e-01,-9.890678669275595469e-01
-3.187101381072016126e-01,-9.478522289195127071e-01
-4.911937897733705261e-01,-8.710503205257855708e-01
-8.617271118228441162e-01,-5.073720378080165405e-01
-9.984939296855250834e-01,-5.486230382656062665e-02
-7.885724699439945473e-01,6.149418343603139103e-01
-4.906088573803406572e-01,8.713799108654941561e-01
-3.807498052586725246e-01,9.246780984729132680e-01
-2.644943865651679937e-01,9.643872248612149756e-01
-4.422469409264846441e-01,8.968933287973360757e-01
-4.167913867074666268e-01,9.090021671956932670e-01
-2.652543407246085727e-01,9.641784765938063995e-01
5.980061953848939127e-02,9.982103415126557522e-01
1.582032620595052730e-01,9.874065666551602449e-01
1.525555872945981717e-01,9.882948916114057125e-01
6.621027830243868539e-01,7.494130401263122687e-01
6.361815827516617006e-01,7.715393663110071687e-01
9.582877607732948055e-01,-2.858051216337884615e-01
4.044059428349111029e-01,-9.145795938024239291e-01
3.681608388179588576e-01,-9.297621183726818561e-01
8.884909331076859540e-02,-9.960450986867283030e-01
2.074242433052805520e-02,-9.997848527722814627e-01
-6.201286659634603904e-01,-7.845001195987026943e-01
-8.158687775713274748e-01,-5.782370947840235198e-01
-9.959791421216994678e-01,-8.958542548050815735e-02
-9.288082151568231026e-01,3.705607905016348180e-01
-7.114580833097735590e-01,7.027285362735622432e-01
-7.114580833097735590e-01,7.027285362735622432e-01
-3.772968873137062529e-01,9.260923597694715736e-01
-3.420907249975376763e-01,9.396669281562797238e-01
-3.215079205569537635e-01,9.469068893081007410e-01
-2.996474713482502050e-01,9.540499949764684740e-01
-1.493271440638755942e-01,9.887878458222101319e-01
-6.111006328198840404e-02,9.981310335650682708e-01
1.699069165068656517e-01,9.854601157444825565e-01
7.950215352722797557e-02,9.968346942119004073e-01
5.196674952901667588e-01,8.543685939562880582e-01
8.852434754363371905e-01,-4.651279277762141451e-01
3.654390344940170454e-01,-9.308352765490147673e-01
2.652543407199111081e-01,-9.641784765950985880e-01
-2.976146867632952220e-01,-9.546860731270702116e-01
-3.009578265263035401e-01,-9.536374503198599140e-01
-4.554001848894739801e-01,-8.902868479330877660e-01
-7.695616941298238922e-01,-6.385724695976453535e-01
-8.513629154397395205e-01,-5.245771499159558315e-01
-8.916667692609417939e-01,4.526923597717929515e-01
-8.174237240106662084e-01,5.760368524882190089e-01
-5.081885421231290278e-01,8.612458450725720693e-01
-2.222090830019372298e-01,9.749990376566728401e-01
-4.797961339107214424e-02,9.988483151604369281e-01
-2.555871114705768332e-01,9.667860303345962025e-01
-1.503451962254802043e-01,9.886335630413939368e-01
-2.763550470232842282e-01,9.610556112862348455e-01
-2.186239177241338372e-01,9.758091937458629461e-01
9.632419485737549192e-02,9.953500135555723993e-01
-1.840179152571565224e-02,9.998306726984547144e-01
1.315890731049492168e-01,9.913043507618537475e-01
8.927203059187307499e-01,4.506112020360432124e-01
9.182712798327616888e-01,-3.959518362557519766e-01
4.194551462774634976e-01,-9.077760628378298557e-01
3.516661820186327003e-01,-9.361254704495749479e-01
1.361607392916666104e-01,-9.906867583023136747e-01
-1.096018687466780162e-01,-9.939755682949333870e-01
-4.492780490706708152e-01,-8.933919826275875664e-01
-8.855889865115155191e-01,-4.644697481747405154e-01
-8.485586743422952605e-01,5.291012910572480132e-01
-7.337606740233880709e-01,6.794080314926688180e-01
-5.831224527699987448e-01,8.123842718046064837e-01
-4.839817404927970190e-01,8.750780964402907758e-01
-5.595451088843885756e-01,8.287998981199007353e-01
-4.386753471778465641e-01,8.986456141207143089e-01
-3.676588893721330353e-01,9.299607201735186068e-01
-7.422831484441913541e-02,9.972412733513177363e-01
-8.519102839096678870e-02,9.963646364066166550e-01
2.297377322529249033e-01,9.732525748125628873e-01
2.560361773445096190e-01,9.666672001732605768e-01
4.393277332115637090e-01,8.983268574584581945e-01
7.909566815956950991e-01,6.118721499129750052e-01
7.071067811771181155e-01,-7.071067811959768079e-01
1.393672191731825105e-01,-9.902407678034338412e-01
2.127178148623256465e-02,-9.997737300571575281e-01
-1.271643159843758308e-01,-9.918816646859774933e-01
-1.049032105965133493e-01,-9.944824364495049585e-01
-5.595451088843883536e-01,-8.287998981199007353e-01
-7.735677077742506569e-01,-6.337136589098357753e-01
-8.672083572824749176e-01,-4.979454438584928755e-01
-9.999816350330023029e-01,-6.060494758966389339e-03
-7.018103226814903506e-01,7.123638613641923856e-01
-3.421791252855623244e-01,9.396347408534911905e-01
-3.401360816592570724e-01,9.403762257487623399e-01
-2.787760720349169094e-02,9.996113439815536017e-01
-3.515289214732114642e-01,9.361770224524210704e-01
-1.170928654495629745e-01,9.931209699028665794e-01
-1.201984169618770248e-01,9.927498882195145979e-01
-3.162277660187041706e-01,9.486832980498918211e-01
-1.094702720429294729e-01,9.939900701409682959e-01
2.149789550287163620e-01,9.766186814180655151e-01
4.440944286930576523e-01,8.959799877250533839e-01
7.180676752486842007e-01,6.959732852365457800e-01
9.693774373803750732e-01,-2.455756174742456388e-01
7.707025822924681302e-01,-6.371950483546786614e-01
5.803152204218771093e-01,-8.143919479873976686e-01
2.952299034093071664e-02,-9.995641015169207666e-01
-2.303536061830910309e-02,-9.997346508755132755e-01
-1.297830387528773888e-01,-9.915424160630088579e-01
-7.580108737826800613e-01,-6.522419146507051346e-01
-9.987343565332287287e-01,5.029597479080735734e-02
-8.083965546269067382e-01,5.886382679263612028e-01
-5.057194997127866243e-01,8.626979700974430898e-01
-4.391378725328155541e-01,8.984196841717976278e-01
-3.249442217325145821e-01,9.457331826486000681e-01
-3.185866890201207724e-01,9.478937290536303406e-01
-2.937105694250333743e-01,9.558943986696556427e-01
-6.307120262092960616e-02,9.980090297186441362e-01
-7.505650512130736252e-02,9.971792822953027269e-01
2.911616157817932260e-01,9.566738804291331499e-01
2.048631541202590167e-01,9.787906252533782325e-01
1.262542796708168158e-01,9.919979117240133037e-01
5.045680192907309181e-01,8.633719441289648966e-01
9.292468046593568287e-01,3.694595729310248267e-01
2.087786032931715219e-01,-9.779629312028921273e-01
1.471001361615797143e-01,-9.891216052342828302e-01
-6.450416896703281555e-02,-9.979174375597775759e-01
-3.308157214278666935e-01,-9.436953737600709546e-01
-4.884762318798139269e-01,-8.725772005321353886e-01
-8.310876940343676633e-01,-5.561413892389569513e-01
-9.012007554925632880e-01,-4.334018900508316285e-01
-9.890901778825220703e-01,1.473113030840499660e-01
-5.717926616938515672e-01,8.203981667660286137e-01
-5.062905228052535511e-01,8.623629784015446331e-01
-1.980690901128600856e-01,9.801880613136765286e-01
-1.257542647557318705e-01,9.920614219370418319e-01
-6.013195402622465574e-02,9.981904367929940181e-01
-3.224129401184878257e-02,9.994801143396708776e-01
-8.185004420893612909e-02,9.966446559646998660e-01
-1.559625734759236548e-01,9.877629653286091882e-01
-2.366084898608331322e-01,9.716050753911159577e-01
-2.957285879653065094e-02,9.995626273638887893e-01
3.893301917329149431e-01,9.210982584964600983e-01
4.516141612525771953e-01,8.922133429601527554e-01
9.966261479892292163e-01,-8.207509454244182878e-02
9.086768439660319885e-01,4.175001715447928530e-01
4.451176975946556924e-01,-8.954720739855780431e-01
1.438622245585329806e-01,-9.895977265258194544e-01
-7.036457594508380153e-02,-9.975213413516869077e-01
-9.163734175634365153e-02,-9.957924470469892153e-01
-5.593571047217816838e-01,-8.289267937503684847e-01
-9.462604796047094924e-01,-3.234054803775985309e-01
-8.798208226096606577e-01,4.753055018642854401e-01
-3.126857262216753419e-01,9.498566400342862703e-01
-2.878279628352843900e-01,9.576821308816878542e-01
-2.098786650245448027e-01,9.777274395083299652e-01
-8.258980329532605857e-02,9.965836263915032189e-01
-4.725758093664054194e-01,8.812900228651672219e-01
-4.827080189727975951e-02,9.988342853968288360e-01
-1.384389526686460870e-01,9.903709690737144689e-01
1.049032105970382489e-01,9.944824364494494473e-01
1.754116038269466077e-02,9.998461420100738239e-01
1.880722707845979003e-01,9.821551918927704516e-01
2.452829198592255400e-01,9.694515404213521759e-01
9.674590226816667249e-01,2.530277443914685231e-01
2.258017523522320713e-01,-9.741732744407748390e-01
5.935463004061082570e-02,-9.982369597909818149e-01
-2.644943865639224345e-01,-9.643872248615565912e-01
-3.694595729372219250e-01,-9.292468046568929108e-01
-6.251070284889405082e-01,-7.805390463863592920e-01
-8.654262854805718774e-01,-5.010362705426620877e-01
-8.904346821952966451e-01,-4.551110597906417032e-01
-9.929627907097351436e-01,1.184267548568940093e-01
-7.885724699439945473e-01,6.149418343603139103e-01
-4.077363463946157562e-01,9.130997053053788726e-01
-2.595157341860321321e-01,9.657388796718731072e-01
-1.021248400799742440e-01,9.947715903857727859e-01
-1.667158191647933052e-01,9.860049876345514663e-01
1.287446936118917702e-02,9.999171205848351729e-01
4.016031871139824107e-03,9.999919357114885887e-01
-6.208097849310551669e-02,9.980711157574586601e-01
-1.505811004384123297e-01,9.885976594099121773e-01
-1.756492568688332867e-01,9.844528117494646402e-01
-1.449496668140752842e-01,9.894390300015905026e-01
1.755264981224999021e-01,9.844747068649616351e-01
7.585019895825112490e-01,6.516707234481013966e-01
9.144286605721125838e-01,-4.047471120641775721e-01
6.760003590386817196e-01,-7.369012922906115204e-01
2.559975783855207854e-01,-9.666774228566368254e-01
-2.604044618301304403e-01,-9.654996200201013679e-01
-6.066155972304125565e-02,-9.981583918256500265e-01
-6.667948594714764310e-01,-7.452413135236222175e-01
-9.250809160847688339e-01,-3.797700602940743964e-01
-8.574929257174968011e-01,5.144957554192719495e-01
-7.688099003530887154e-01,6.394773937513926754e-01
